User Id, Group, DOF real T, DOF real R, DOF virtual T, DOF virtual R, task R DOF, task T DOF, target distance R, target width R, ID effective R, ID T, ID combined, repetition, trial, button clicks, successful clicks, Hit, hit type, MT, overshoots R, peak acceleration R, movement continuity R, error R, peak speed R, first reversal R, reversal points R, Cursor, TP, 
2, 1, 3, 3, 0, 3, 3, 0, 60, 10, 0, 0, 0, 20, 18, 19, 6, 0, Manual, 0.8692817687988281, 1, 4075.73316621535, -0.6485741401846421, 13.336519422705639, 294.00876961241323, 13.535392784711242, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 60, 10, 2.9814111269649994, 0, 2.9814111269649994, 20, 19, 20, 7, 1, Manual, 0.8691902160644531, 0, 4058.7903797928384, -0.1865199396994128, 1.913163589969856, 377.4791001885025, 2.0514005837266582, 2, Phone, 3.430102032745291, 
2, 1, 3, 3, 0, 3, 3, 0, 84, 10, 0, 0, 0, 20, 20, 21, 7, 0, Manual, 0.9360542297363281, 1, 4746.385847928634, -0.28339910584634026, 8.900700717136923, 356.46508033056597, 11.384915972554433, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 84, 10, 0, 0, 0, 20, 21, 22, 8, 1, Manual, 0.9193115234375, 0, 3877.4442930760424, -0.0608518297027728, 1.9108865378373534, 352.6915123771526, 75.37364674675997, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 84, 10, 0, 0, 0, 20, 22, 23, 9, 1, Manual, 1.0069808959960938, 1, 3023.4280319471795, -0.44275074470906745, 2.7385549259574837, 301.98875074665125, 1.8821102395581457, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 84, 10, 0, 0, 0, 20, 23, 24, 10, 1, Manual, 0.9193496704101562, 1, 4082.7052658804855, -0.07636862652830088, 2.558643406381342, 357.84656751732814, 2.558643406381342, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 84, 10, 0, 0, 0, 20, 24, 25, 11, 1, Manual, 0.9693527221679688, 2, 4443.877513317202, -0.1777915607461781, 4.535703852867401, 403.5586595579924, 4.309752694969, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 84, 10, 0, 0, 0, 20, 25, 26, 12, 1, Manual, 0.9240264892578125, 1, 5430.303128802557, -0.1767015410881806, 3.0422878226180523, 394.850950554171, 86.85337112692602, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 84, 10, 0, 0, 0, 20, 26, 27, 13, 1, Manual, 0.8857154846191406, 2, 6011.9711552068675, -0.21285580450370947, 3.4763788013695076, 420.84848403162596, 86.20440381538774, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 84, 10, 0, 0, 0, 20, 27, 28, 14, 1, Manual, 0.9026260375976562, 1, 9037.516609426224, -0.16257313550383407, 3.0283392069037935, 538.2050124063104, 82.53076443011048, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 84, 10, 0, 0, 0, 20, 28, 29, 14, 0, Manual, 0.886016845703125, 1, 5199.579926885361, -0.04084073837328241, 6.880027651977257, 338.79919346411447, 8.122857533481255, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 84, 10, 0, 0, 0, 20, 29, 30, 14, 0, Manual, 0.9694366455078125, 0, 7377.268952896219, -0.06915739945076667, 5.802442701882074, 535.1807153020013, 7.160067212959399, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 84, 10, 0, 0, 0, 20, 30, 31, 15, 1, Manual, 0.8524246215820312, 1, 5005.715560174427, -0.09010204629716043, 3.50087281729723, 402.9402456368862, 4.485675423151125, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 84, 10, 0, 0, 0, 20, 31, 32, 16, 1, Manual, 0.8690376281738281, 1, 8343.394300461548, -0.22836280389804547, 2.439054294386423, 573.0521529141843, 3.1023955202760662, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 84, 10, 0, 0, 0, 20, 32, 33, 17, 1, Manual, 0.8189430236816406, 2, 5138.859422817429, -0.16713082983421604, 4.158969667297361, 445.48872148203196, 4.437722800596269, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 84, 10, 0, 0, 0, 20, 33, 34, 18, 1, Manual, 0.8388519287109375, 3, 8048.505875985469, -0.03617767864044748, 4.214324295074333, 479.22492277758914, 5.344717010667168, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 84, 10, 0, 0, 0, 20, 34, 35, 18, 0, Manual, 1.0710372924804688, 1, 6644.056196492491, -0.3170985310463386, 5.549169583682489, 392.74243045577765, 10.495764102181825, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 84, 10, 0, 0, 0, 20, 35, 36, 19, 1, Manual, 0.78570556640625, 0, 5755.804781717294, -0.22821900077800034, 2.832555839310095, 441.58263179764003, 2.827970563945341, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 84, 10, 0, 0, 0, 20, 36, 37, 19, 0, Manual, 1.1367263793945312, 2, 5574.219790896478, -0.14749257036542707, 11.025769603043894, 371.3174340925657, 6.8177528332067965, 3, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 84, 10, 0, 0, 0, 20, 37, 38, 20, 1, Manual, 0.8524551391601562, 0, 4183.904767381442, -0.1694819589363376, 1.3430215293261611, 411.03134340939516, 75.82715087522959, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 84, 10, 0, 0, 0, 20, 38, 39, 20, 0, Manual, 1.1199951171875, 3, 4420.298023496469, -0.3107114265461749, 9.162632322980295, 367.5365637256456, 10.133637530048826, 3, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 84, 10, 3.4668379541352414, 0, 3.4668379541352414, 20, 39, 40, 21, 1, Manual, 0.8390655517578125, 0, 4516.505333204364, -0.1222002678491068, 1.682742542551501, 325.2555443522988, 3.3329846052314274, 2, Phone, 4.131784396192097, 
2, 1, 3, 3, 0, 3, 3, 0, 108, 10, 0, 0, 0, 20, 40, 41, 21, 0, Manual, 1.3577880859375, 1, 4479.75168952114, -0.10710340803120154, 8.546635658003954, 453.1714687092161, 16.19701426546622, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 108, 10, 0, 0, 0, 20, 41, 42, 22, 1, Manual, 0.8411026000976562, 0, 4929.926417260268, -0.03848822692607818, 4.3884677476100045, 420.6794293462117, 4.781555248598726, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 108, 10, 0, 0, 0, 20, 42, 43, 23, 1, Manual, 0.9862899780273438, 1, 3915.600102984154, -0.29220409813813397, 1.673397983935742, 363.0688861704298, 12.559736398387187, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 108, 10, 0, 0, 0, 20, 43, 44, 24, 1, Manual, 0.8728408813476562, 1, 4395.632742209111, -0.06566114874064165, 1.6549194111611245, 463.1666651838764, 2.5085543810541235, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 108, 10, 0, 0, 0, 20, 44, 45, 24, 0, Manual, 0.8355865478515625, 1, 4781.731264442405, -0.12472409517660746, 10.342038314342517, 532.7516896978777, 11.206829692458562, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 108, 10, 0, 0, 0, 20, 45, 46, 25, 1, Manual, 0.9352493286132812, 0, 3675.0826593216593, -0.09098599215371163, 1.471226331903562, 323.22292479575464, 4.849243379632095, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 108, 10, 0, 0, 0, 20, 46, 47, 25, 0, Manual, 0.951904296875, 1, 7139.407194921492, -0.1910403911078107, 7.354749254076025, 457.1692254729995, 16.86577202753711, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 108, 10, 0, 0, 0, 20, 47, 48, 26, 1, Manual, 0.9526596069335938, 0, 5718.29451010585, -0.014571301579169502, 1.5465042278317411, 566.5997861948947, 3.8162501899687986, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 108, 10, 0, 0, 0, 20, 48, 49, 26, 0, Manual, 0.9023361206054688, 1, 5297.789318135412, -0.06438322838993217, 15.181446927463606, 458.89036495603625, 108.43973680841304, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 108, 10, 0, 0, 0, 20, 49, 50, 26, 0, Manual, 0.96942138671875, 1, 9082.409407487368, -0.11042917922496287, 5.443375268402762, 586.4126133276053, 4.7469622628684, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 108, 10, 0, 0, 0, 20, 50, 51, 26, 0, Manual, 0.8356781005859375, 0, 3895.618422154281, -0.12029972353689855, 7.578565345100153, 334.4280263747806, 8.945019495172145, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 108, 10, 0, 0, 0, 20, 51, 52, 27, 1, Manual, 0.9564208984375, 0, 4080.6050657624974, -0.028568360201388008, 2.012525694300054, 427.4580294346368, 1.797655568596765, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 108, 10, 0, 0, 0, 20, 52, 53, 27, 0, Manual, 0.8523712158203125, 1, 4956.042789114723, -0.14057767876574062, 9.170863471673606, 502.8974598138853, 9.015290170265537, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 108, 10, 0, 0, 0, 20, 53, 54, 28, 1, Manual, 0.9526748657226562, 0, 3516.689951819117, -0.4165408113611842, 1.7329159873746318, 477.75070769057555, 4.926168699226047, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 108, 10, 0, 0, 0, 20, 54, 55, 28, 0, Manual, 1.0696945190429688, 1, 4382.1999602669885, -0.11520429782672666, 10.585414151937028, 461.18855539473395, 10.379072858105866, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 108, 10, 0, 0, 0, 20, 55, 56, 29, 1, Manual, 0.90240478515625, 0, 4301.678318390471, -0.25180248501065866, 3.4935768990481297, 444.02878471218963, 5.699726519484306, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 108, 10, 0, 0, 0, 20, 56, 57, 29, 0, Manual, 0.7855911254882812, 1, 7566.730859360108, -0.0960084289359583, 8.906109977223942, 529.5180697160465, 11.504247963065367, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 108, 10, 0, 0, 0, 20, 57, 58, 29, 0, Manual, 0.855682373046875, 0, 6325.889645526747, -0.25781237315850974, 5.916224601936178, 621.6191363546742, 10.865037462654183, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 108, 10, 0, 0, 0, 20, 58, 59, 29, 0, Manual, 0.9237289428710938, 1, 4540.680775688369, -0.21870445452912565, 6.216701205243417, 387.2449441092715, 4.099482491149209, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 108, 10, 4.319004526496515, 0, 4.319004526496515, 20, 59, 60, 29, 0, Manual, 1.0865859985351562, 1, 6300.679768481571, -0.21784871413437978, 7.043423064125948, 426.09475447563284, 12.010264990141849, 2, Phone, 3.974839112890313, 
2, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 60, 61, 29, 0, Manual, 1.0697708129882812, 0, 4142.983152209475, -0.5410405314987329, 5.395087033644573, 456.26994138821925, 12.418774983267474, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 61, 62, 29, 0, Manual, 0.7689743041992188, 1, 5287.854646189173, -0.3662407443295834, 6.783993753121854, 556.8488964903372, 5.391429872031763, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 62, 63, 29, 0, Manual, 0.8022918701171875, 1, 9601.340934388454, -0.42784772944449295, 7.486964582673306, 581.0166039531665, 5.850412558191775, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 63, 64, 30, 1, Manual, 0.836212158203125, 0, 8240.009494711689, -0.4985324253615195, 2.444242188427393, 597.3587614521258, 5.850412558191775, 0, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 64, 65, 31, 1, Manual, 0.919189453125, 3, 4834.1671959502855, -0.2783681575574154, 4.7140731139173395, 515.1590591090643, 5.212337678949122, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 65, 66, 31, 0, Manual, 0.9734344482421875, 1, 4551.925084716937, -0.40769878164475404, 5.438944369089831, 506.33057163226886, 8.865752628685264, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 66, 67, 32, 1, Manual, 1.002716064453125, 0, 3430.2679488288563, -0.11030018214266481, 4.109323650731431, 476.86612023851444, 2.6332060425590247, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 67, 68, 32, 0, Manual, 0.91912841796875, 1, 5816.678294480214, -0.3375128603247401, 7.504522891815569, 524.1052706345048, 13.345379626756714, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 68, 69, 32, 0, Manual, 0.818878173828125, 0, 5607.680275722679, -0.5070121173503639, 13.22937061700448, 471.3380660578397, 14.530583606146058, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 69, 70, 33, 1, Manual, 0.885894775390625, 0, 5046.49206080197, -0.10608925613597937, 2.419348881944643, 571.9444352806823, 2.8151008299946274, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 70, 71, 34, 1, Manual, 0.9024581909179688, 1, 8250.126075616872, -0.0616062289069262, 4.498560183453919, 671.8499745375947, 4.474650104726359, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 71, 72, 35, 1, Manual, 0.9564590454101562, 1, 7554.300557631497, -0.05550833087493533, 4.741435022150905, 642.9530156885902, 7.099762622784353, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 72, 73, 36, 1, Manual, 0.8690109252929688, 1, 5226.246652264821, -0.24673548635040984, 3.686263061060396, 457.45470479418776, 4.933832776619128, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 73, 74, 37, 1, Manual, 0.952667236328125, 1, 10737.139688461644, -0.09575535750250513, 4.6383368522287585, 649.1904660337852, 8.149606620462672, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 74, 75, 38, 1, Manual, 0.8859329223632812, 1, 5713.544253275029, -0.3225680809265977, 2.0800132985412785, 487.5933619718169, 1.751963353036475, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 75, 76, 39, 1, Manual, 0.8190460205078125, 2, 8788.708353968743, -0.17899201446276672, 4.155599362386401, 555.0927425720521, 3.7836755736675705, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 76, 77, 39, 0, Manual, 0.9025497436523438, 1, 2803.813012559177, -0.34029579472328036, 5.560196407113531, 335.706619020346, 6.35695341500072, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 77, 78, 40, 1, Manual, 0.8189697265625, 0, 5865.9249188636895, -0.05415169192259648, 3.93765558750556, 468.19604809213797, 4.532494291650049, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 78, 79, 40, 0, Manual, 0.9746551513671875, 1, 4070.590644003038, -0.10366853029993316, 7.919550715531133, 346.31038417381046, 12.661291883927687, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 132, 10, 4.104247294663892, 0, 4.104247294663892, 20, 79, 80, 40, 0, Manual, 0.9501419067382812, 0, 5933.545219094286, -0.08559083298584477, 6.578786056272814, 499.443332722186, 8.03520857983135, 2, Phone, 4.319615065451919, 
2, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 80, 81, 41, 1, Manual, 1.3205337524414062, 0, 5195.839008667006, -0.17914244109507407, 2.1900331197681435, 534.9935984342537, 8.249365128347362, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 81, 82, 42, 1, Manual, 0.9027633666992188, 1, 5065.756280306527, -0.13252378659437822, 0.8134667182850813, 673.0125267283745, 205.70654893923958, 1, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 82, 83, 43, 1, Manual, 0.93597412109375, 1, 5013.724139524309, -0.23093535617931207, 4.974613264105117, 643.1677257631177, 4.974613264105117, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 83, 84, 44, 1, Manual, 0.802276611328125, 1, 6788.96470475335, -0.17054826771086107, 2.5191314941612855, 658.8010272845491, 4.974613264105117, 0, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 84, 85, 44, 0, Manual, 0.8690261840820312, 2, 11722.888081571404, -0.25096278870626143, 10.596959284818775, 853.0697964329474, 10.628384699345306, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 85, 86, 45, 1, Manual, 0.7218856811523438, 1, 4475.03877045983, -0.6574264124956957, 3.109764331763941, 595.6939097532797, 10.628384699345306, 0, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 86, 87, 45, 0, Manual, 0.7698211669921875, 1, 7635.595443767726, -0.10228784374693208, 11.887033707637123, 722.4793556913772, 11.780591324040424, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 87, 88, 46, 1, Manual, 0.6851577758789062, 0, 5608.926401690644, -0.13924743127873487, 1.700881464887485, 557.9780538289205, 11.780591324040424, 0, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 88, 89, 47, 1, Manual, 0.7357559204101562, 1, 9346.83991175065, -0.08356071153898836, 4.9567109340257725, 566.2979392808605, 11.780591324040424, 0, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 89, 90, 48, 1, Manual, 0.7355117797851562, 1, 5872.920556041456, -0.13298810808252085, 1.6393176342317053, 556.1264196367939, 11.780591324040424, 0, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 90, 91, 49, 1, Manual, 0.75213623046875, 1, 5627.426545813605, -0.09255166928910723, 3.554150649118134, 564.1219714010929, 150.05927287047223, 3, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 91, 92, 50, 1, Manual, 0.8022918701171875, 1, 5043.957054455927, -0.10325776270374362, 3.7968562152756293, 473.3978195358388, 150.05927287047223, 0, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 92, 93, 50, 0, Manual, 0.7861099243164062, 2, 4829.258715162073, -0.10784837825765656, 9.925697520512568, 572.9586169597177, 150.05927287047223, 0, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 93, 94, 50, 0, Manual, 0.7386550903320312, 0, 5255.265584467448, -0.09910588004462628, 8.107227483456855, 497.5358942848233, 150.05927287047223, 0, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 94, 95, 51, 1, Manual, 0.8021392822265625, 0, 5411.299726906901, -0.09624817454245671, 4.0436602600275515, 553.4163061086551, 150.05927287047223, 0, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 95, 96, 52, 1, Manual, 0.71868896484375, 1, 9341.711602424071, -0.12401029251207064, 3.52534447288444, 715.2631818552827, 205.32570417140613, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 96, 97, 52, 0, Manual, 0.8022689819335938, 1, 4646.3661482186535, -0.31840318402983153, 5.481038108684971, 537.8320393983511, 6.6950144476025475, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 97, 98, 53, 1, Manual, 0.7354507446289062, 0, 6661.76545233105, -0.10841434190909513, 3.105149575025323, 616.0264460856894, 3.105149575025323, 2, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 98, 99, 54, 1, Manual, 0.785614013671875, 1, 3444.180827383802, -0.20969599265083377, 3.880094984217126, 567.7870749459199, 3.105149575025323, 0, Phone, 0.0, 
2, 1, 3, 3, 0, 3, 3, 0, 156, 10, 4.951946381616919, 0, 4.951946381616919, 20, 99, 100, 54, 0, Manual, 0.7020034790039062, 1, 7739.629034548651, -0.039030965326460595, 5.227659913716925, 582.0391121182835, 5.323440100704916, 2, Phone, 7.054019716032439, 
