User Id, Group, DOF real T, DOF real R, DOF virtual T, DOF virtual R, task R DOF, task T DOF, movement direction, target distance T, target width T, ID effective R, ID effective T, ID combined, repetition, trial, button clicks, successful clicks, Hit, hit type, MT, overshoots T, peak acceleration T, movement continuity T, error T, peak speed T, first reversal T, reversal points T, Cursor, TP, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.600  0.000  0.000), 0.6, 0.03, -, 6.5745916084532245, 6.5745916084532245, 20, 19, 20, 20, 1, Manual, 1.4056205749511719, 0, 13.274819196338846, -0.15807251356318436, 0.003629229226122318, 1.4166674708385907, 0.016033918525736345, 12, Phone, 4.67735868812365, 
1, 1, 3, 3, 3, 0, 0, 1, (0.500  0.000  0.000), 0.5, 0.03, -, -, 0, 20, 20, 21, 21, 1, Manual, 1.4853668212890625, 0, 19.09422726530326, -0.43774531289057517, 0.007632378089320171, 1.5990332785304917, 0.028019380048939804, 15, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.500  0.000  0.000), 0.5, 0.03, -, -, 0, 20, 21, 22, 22, 1, Manual, 1.2016868591308594, 0, 13.480743257005976, -0.35132929558391185, 0.005254819702502147, 1.386948357169412, 0.01870073232514288, 9, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.500  0.000  0.000), 0.5, 0.03, -, -, 0, 20, 22, 23, 23, 1, Manual, 1.1177520751953125, 0, 10.130705770477547, -0.5561969042444096, 0.010010813527984965, 1.62617738081829, 0.013045082919174713, 9, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.500  0.000  0.000), 0.5, 0.03, -, -, 0, 20, 23, 24, 23, 0, Manual, 1.11871337890625, 0, 10.392837379861598, -0.295515668610788, 0.015479707981774664, 1.4666925683563272, 0.039663994658814206, 9, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.500  0.000  0.000), 0.5, 0.03, -, -, 0, 20, 24, 25, 24, 1, Manual, 1.3054733276367188, 0, 19.211453375881845, -0.28057446274268316, 0.005486005846128221, 1.5236511785811075, 0.024126857479591424, 11, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.500  0.000  0.000), 0.5, 0.03, -, -, 0, 20, 25, 26, 24, 0, Manual, 1.1347274780273438, 0, 15.508929011021834, -0.11300167677663886, 0.020669109566502163, 1.2226406685330415, 0.03315898732688287, 8, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.500  0.000  0.000), 0.5, 0.03, -, -, 0, 20, 26, 27, 25, 1, Manual, 1.1680679321289062, 0, 12.948969917858568, -0.3260801780057439, 0.011487298239829552, 1.8287300810298848, 0.01625197685137313, 7, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.500  0.000  0.000), 0.5, 0.03, -, -, 0, 20, 27, 28, 26, 1, Manual, 1.3187980651855469, 0, 13.565626128543185, -0.25957803929732937, 0.0060304429194253965, 1.1804269731550885, 0.01173411733911766, 11, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.500  0.000  0.000), 0.5, 0.03, -, -, 0, 20, 28, 29, 27, 1, Manual, 1.017852783203125, 0, 10.372462942972861, -0.2894967750201772, 0.00495804251573772, 1.4776985043797732, 0.02622804977148579, 7, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.500  0.000  0.000), 0.5, 0.03, -, -, 0, 20, 29, 30, 28, 1, Manual, 1.2221908569335938, 0, 12.67984435599786, -0.3889911284699479, 0.00784574390892547, 1.3273194577013314, 0.022405754280986262, 10, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.500  0.000  0.000), 0.5, 0.03, -, -, 0, 20, 30, 31, 29, 1, Manual, 1.2014961242675781, 0, 12.767121226270813, -0.275558076464823, 0.0024955456978482927, 1.5227434548671133, 0.008636492268450889, 9, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.500  0.000  0.000), 0.5, 0.03, -, -, 0, 20, 31, 32, 30, 1, Manual, 1.0510826110839844, 0, 10.963095334104494, -0.1288307566448152, 0.011850758433342854, 1.1921792283848722, 0.014388226052989854, 5, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.500  0.000  0.000), 0.5, 0.03, -, -, 0, 20, 32, 33, 31, 1, Manual, 1.0177116394042969, 0, 10.820660842527547, -0.2748933485209619, 0.0027453340991824317, 1.4085342765875883, 0.004279066766945436, 4, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.500  0.000  0.000), 0.5, 0.03, -, -, 0, 20, 33, 34, 32, 1, Manual, 1.2015533447265625, 0, 7.9864099372307145, -0.546367766961173, 0.009007878856546069, 1.169502260775074, 0.0063489146046881925, 7, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.500  0.000  0.000), 0.5, 0.03, -, -, 0, 20, 34, 35, 33, 1, Manual, 1.1852645874023438, 0, 9.192619060725434, -0.5708136366583068, 0.006357419538504871, 1.26140141731582, 0.012543088334738836, 8, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.500  0.000  0.000), 0.5, 0.03, -, -, 0, 20, 35, 36, 34, 1, Manual, 1.2350921630859375, 0, 8.812185829510245, -0.3932990794791368, 0.008750659222586794, 1.2182594426854736, 0.021312769419411362, 9, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.500  0.000  0.000), 0.5, 0.03, -, -, 0, 20, 36, 37, 34, 0, Manual, 0.9843254089355469, 0, 8.098970627308868, -0.3483991035197914, 0.015238541202897181, 1.2343140383566236, 0.019804867471695027, 5, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.500  0.000  0.000), 0.5, 0.03, -, -, 0, 20, 37, 38, 35, 1, Manual, 1.1014518737792969, 0, 10.388799023962815, -0.5664303809336252, 0.008858406314415848, 1.1440125005244317, 0.01470655760322035, 6, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.500  0.000  0.000), 0.5, 0.03, -, -, 0, 20, 38, 39, 36, 1, Manual, 1.0679817199707031, 0, 10.144491202548519, -0.28178780799535225, 0.009940964358727168, 1.2112304154373332, 0.027319284477218302, 9, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.500  0.000  0.000), 0.5, 0.03, -, 6.31155720261943, 6.31155720261943, 20, 39, 40, 37, 1, Manual, 1.0843009948730469, 0, 8.04339876231501, -0.6804452076005341, 0.009098211007206824, 1.1606782178599104, 0.03813983530049171, 8, Phone, 5.8208534645478265, 
1, 1, 3, 3, 3, 0, 0, 1, (0.400  0.000  0.000), 0.4, 0.03, -, -, 0, 20, 40, 41, 38, 1, Manual, 1.0343093872070312, 0, 14.277667309985246, -0.28039734344455813, 0.013554506088508418, 1.0015251216597694, 0.007647519816496006, 7, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.400  0.000  0.000), 0.4, 0.03, -, -, 0, 20, 41, 42, 39, 1, Manual, 1.0348434448242188, 0, 9.701129214145261, -0.21289970055683813, 0.009039099360374583, 0.9822761518308585, 0.0036701555564354242, 5, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.400  0.000  0.000), 0.4, 0.03, -, -, 0, 20, 42, 43, 40, 1, Manual, 0.9342727661132812, 0, 11.922539084800535, -0.6171371921407047, 0.009926534970957445, 1.4102723982369818, 0.013558626229344044, 5, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.400  0.000  0.000), 0.4, 0.03, -, -, 0, 20, 43, 44, 41, 1, Manual, 1.0512619018554688, 0, 11.956245929656774, -0.29424844017151514, 0.008792687965416017, 1.1946655405113835, 0.014821649768573222, 6, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.400  0.000  0.000), 0.4, 0.03, -, -, 0, 20, 44, 45, 42, 1, Manual, 1.0009765625, 0, 9.751364499890393, -0.3476074904773249, 0.011372153756246145, 1.0554623749015637, 0.025726509359646408, 8, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.400  0.000  0.000), 0.4, 0.03, -, -, 0, 20, 45, 46, 42, 0, Manual, 1.0843963623046875, 0, 9.305997548791273, -0.2351104470887415, 0.021991972665450804, 1.032530455082768, 0.018951295648162492, 5, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.400  0.000  0.000), 0.4, 0.03, -, -, 0, 20, 46, 47, 42, 0, Manual, 1.1221466064453125, 0, 9.434221752405199, -0.37693716950953426, 0.021959289476939186, 1.1414619060012439, 0.05404089231607442, 8, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.400  0.000  0.000), 0.4, 0.03, -, -, 0, 20, 47, 48, 43, 1, Manual, 0.9343643188476562, 0, 9.215809966212651, -0.4140974610999084, 0.010355888832732833, 1.1805488495774488, 0.01947305295844038, 5, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.400  0.000  0.000), 0.4, 0.03, -, -, 0, 20, 48, 49, 44, 1, Manual, 1.0342025756835938, 0, 9.561722335698695, -0.44898155317052163, 0.014770905063437003, 1.0698881644060056, 0.057244179693990815, 7, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.400  0.000  0.000), 0.4, 0.03, -, -, 0, 20, 49, 50, 45, 1, Manual, 1.0007553100585938, 0, 9.629330037476157, -0.2826969024759511, 0.006051311923196785, 0.9241787336129346, 0.025164318870675134, 7, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.400  0.000  0.000), 0.4, 0.03, -, -, 0, 20, 50, 51, 46, 1, Manual, 1.0177764892578125, 0, 7.953895642992653, -0.19914057362122095, 0.012715301629355311, 1.03285227760712, 0.01602153120474656, 7, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.400  0.000  0.000), 0.4, 0.03, -, -, 0, 20, 51, 52, 47, 1, Manual, 1.0008926391601562, 0, 7.573923733043952, -0.9277822087941566, 0.0055471041754366675, 1.084677361280669, 0.013390451975490958, 7, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.400  0.000  0.000), 0.4, 0.03, -, -, 0, 20, 52, 53, 48, 1, Manual, 1.0381927490234375, 0, 9.436359644885014, -0.17699350498219873, 0.004599354488976409, 0.9711141233770278, 0.01892031849670351, 8, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.400  0.000  0.000), 0.4, 0.03, -, -, 0, 20, 53, 54, 49, 1, Manual, 1.0513229370117188, 0, 15.889571512794236, -0.21671854192690337, 0.0071628160139854185, 1.504857029251392, 0.020438131370962887, 8, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.400  0.000  0.000), 0.4, 0.03, -, -, 0, 20, 54, 55, 50, 1, Manual, 1.0345230102539062, 0, 9.54847215414635, -0.5621802355470151, 0.008729352608877682, 1.3410519002573444, 0.009788610495270678, 8, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.400  0.000  0.000), 0.4, 0.03, -, -, 0, 20, 55, 56, 51, 1, Manual, 1.0178680419921875, 0, 15.195080099900649, -0.44550844115426025, 0.0028100659656816514, 1.413516921090366, 0.021702485729092842, 8, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.400  0.000  0.000), 0.4, 0.03, -, -, 0, 20, 56, 57, 52, 1, Manual, 1.0178451538085938, 0, 8.257567573829244, -0.4589856284186422, 0.0076141248536193236, 1.513940244067922, 0.007010734866320665, 7, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.400  0.000  0.000), 0.4, 0.03, -, -, 0, 20, 57, 58, 53, 1, Manual, 1.1514129638671875, 0, 15.421458100087225, -0.12734090812400528, 0.006994738565180056, 1.0954947303049203, 0.03162868778374805, 8, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.400  0.000  0.000), 0.4, 0.03, -, -, 0, 20, 58, 59, 53, 0, Manual, 0.9175338745117188, 0, 8.415732370098189, -0.2185094350710494, 0.01799955573607113, 1.2116194586137286, 0.0027373420583726793, 6, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.400  0.000  0.000), 0.4, 0.03, -, 5.4793788866146045, 5.4793788866146045, 20, 59, 60, 54, 1, Manual, 0.9843368530273438, 0, 11.221920678948955, -0.38912242021598387, 0.005151487432268979, 1.1350680035349239, 0.03296844742329448, 7, Phone, 5.5665688730059095, 
1, 1, 3, 3, 3, 0, 0, 1, (0.300  0.000  0.000), 0.3, 0.03, -, -, 0, 20, 60, 61, 54, 0, Manual, 0.7501983642578125, 0, 15.053540713589344, -0.45321194269859655, 0.016777302715550464, 1.174044772704, 0.02440443530823856, 5, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.300  0.000  0.000), 0.3, 0.03, -, -, 0, 20, 61, 62, 55, 1, Manual, 0.9340438842773438, 0, 8.243953205131428, -0.4920427511270491, 0.007245075556813574, 1.05548443496969, 0.0018554081082676624, 5, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.300  0.000  0.000), 0.3, 0.03, -, -, 0, 20, 62, 63, 56, 1, Manual, 0.8004302978515625, 0, 6.062007484079867, -0.8555627832793128, 0.008697271743506318, 0.9948077882739513, 0.012458150274948124, 3, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.300  0.000  0.000), 0.3, 0.03, -, -, 0, 20, 63, 64, 57, 1, Manual, 1.0344924926757812, 0, 6.548659131183023, -0.3570578444812723, 0.00706430743394182, 0.7477345639425418, 0.019853232908288873, 7, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.300  0.000  0.000), 0.3, 0.03, -, -, 0, 20, 64, 65, 58, 1, Manual, 1.1361007690429688, 0, 9.182405794547039, -0.5611550845105062, 0.008182118467182179, 0.9817569794870511, 0.037187467713930784, 12, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.300  0.000  0.000), 0.3, 0.03, -, -, 0, 20, 65, 66, 59, 1, Manual, 0.9535980224609375, 0, 10.314008192558774, -0.5574205433602777, 0.00498051457418385, 1.074735956663949, 0.011767862498913604, 6, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.300  0.000  0.000), 0.3, 0.03, -, -, 0, 20, 66, 67, 60, 1, Manual, 1.1849441528320312, 0, 17.799267826515845, -0.2481523375457088, 0.006564477313133357, 1.3089615354889468, 0.013797353599326967, 12, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.300  0.000  0.000), 0.3, 0.03, -, -, 0, 20, 67, 68, 61, 1, Manual, 0.8672866821289062, 0, 12.814186483039752, -0.6855365798115515, 0.005169813980962392, 0.9681372243540063, 0.012981714340148533, 7, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.300  0.000  0.000), 0.3, 0.03, -, -, 0, 20, 68, 69, 62, 1, Manual, 0.9675064086914062, 0, 7.990622482483749, -1.0098759042523262, 0.003998332834841241, 0.9583348623809553, 0.021885917343694807, 9, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.300  0.000  0.000), 0.3, 0.03, -, -, 0, 20, 69, 70, 63, 1, Manual, 1.1185989379882812, 0, 7.407472150164734, -0.40208199029283154, 0.0023974615779039313, 0.7786448337989518, 0.008342285009491305, 10, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.300  0.000  0.000), 0.3, 0.03, -, -, 0, 20, 70, 71, 64, 1, Manual, 0.9142074584960938, 0, 8.988422715658809, -0.7143677792818309, 0.007253293061237953, 1.0055232947476842, 0.011896798918717814, 9, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.300  0.000  0.000), 0.3, 0.03, -, -, 0, 20, 71, 72, 65, 1, Manual, 0.9379959106445312, 0, 11.135798401885966, -0.24268271796632584, 0.002890731608284447, 0.8228841519705248, 0.010493182259054138, 7, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.300  0.000  0.000), 0.3, 0.03, -, -, 0, 20, 72, 73, 66, 1, Manual, 0.884124755859375, 0, 10.621661008891135, -0.22686222578129814, 0.007523192395624366, 0.7698348839910301, 0.009728035680187503, 6, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.300  0.000  0.000), 0.3, 0.03, -, -, 0, 20, 73, 74, 67, 1, Manual, 1.0010757446289062, 0, 8.229246757139375, -0.1869314203903832, 0.009139815610298887, 0.8167099929803142, 0.025610069244144853, 8, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.300  0.000  0.000), 0.3, 0.03, -, -, 0, 20, 74, 75, 68, 1, Manual, 0.9172286987304688, 0, 6.335309229570168, -1.231591521225045, 0.0019063764354949975, 0.7912850153759657, 0.029130608375955113, 8, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.300  0.000  0.000), 0.3, 0.03, -, -, 0, 20, 75, 76, 69, 1, Manual, 0.8841323852539062, 0, 9.483459389705782, -0.5104946235382749, 0.013349088106996462, 0.8774004941427793, 0.03848599562421309, 8, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.300  0.000  0.000), 0.3, 0.03, -, -, 0, 20, 76, 77, 70, 1, Manual, 0.9508743286132812, 0, 12.159362994386344, -0.8275955999203009, 0.0048980541541477325, 0.8121124730738704, 0.0208101089463695, 9, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.300  0.000  0.000), 0.3, 0.03, -, -, 0, 20, 77, 78, 71, 1, Manual, 0.8210830688476562, 0, 8.675390119991889, -0.3867070104775454, 0.01229350932826687, 1.1345854695446635, 0.02056422476787784, 6, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.300  0.000  0.000), 0.3, 0.03, -, -, 0, 20, 78, 79, 72, 1, Manual, 0.8508071899414062, 0, 10.10852156612218, -0.5410451829478002, 0.007114318989488823, 0.9077692417115837, 0.01571814536185362, 6, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.300  0.000  0.000), 0.3, 0.03, -, 4.778440682735869, 4.778440682735869, 20, 79, 80, 73, 1, Manual, 0.9005813598632812, 0, 9.19113372395425, -0.8728022880728072, 0.006035693120076963, 0.8506973001102097, 0.01462461534439995, 6, Phone, 5.305951128570207, 
1, 1, 3, 3, 3, 0, 0, 1, (0.100  0.000  0.000), 0.1, 0.03, -, -, 0, 20, 80, 81, 74, 1, Manual, 1.0845489501953125, 0, 11.254211160498643, -0.6617577369303488, 0.0077236259870996716, 1.119671843388821, 0.06692683140674192, 12, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.100  0.000  0.000), 0.1, 0.03, -, -, 0, 20, 81, 82, 75, 1, Manual, 1.4189529418945312, 0, 6.752999284509796, -0.567589433219996, 0.0059612675301903345, 0.6601248347296677, 0.028990586881286334, 19, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.100  0.000  0.000), 0.1, 0.03, -, -, 0, 20, 82, 83, 76, 1, Manual, 0.8503570556640625, 0, 6.995594865266317, -0.8456518207158955, 0.007930975445993863, 0.47519630456024164, 0.017681826000792808, 9, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.100  0.000  0.000), 0.1, 0.03, -, -, 0, 20, 83, 84, 77, 1, Manual, 0.770233154296875, 0, 4.095700701415209, -1.1968559104556191, 0.008868510210923131, 0.381587151431346, 0.0096983990136617, 7, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.100  0.000  0.000), 0.1, 0.03, -, -, 0, 20, 84, 85, 78, 1, Manual, 0.8513717651367188, 0, 8.735799542535808, -0.7414065307968872, 0.010035559641045586, 0.5907899156948139, 0.03208744926058492, 10, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.100  0.000  0.000), 0.1, 0.03, -, -, 0, 20, 85, 86, 79, 1, Manual, 0.8673553466796875, 0, 3.452164214737877, -1.5025017312305762, 0.002582307028096143, 0.4134414876307497, 0.015476742385305128, 10, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.100  0.000  0.000), 0.1, 0.03, -, -, 0, 20, 86, 87, 80, 1, Manual, 0.633575439453125, 0, 5.266953979302735, -0.22201676032461684, 0.004989740215142407, 0.4559761493872157, 0.005742771308304813, 7, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.100  0.000  0.000), 0.1, 0.03, -, -, 0, 20, 87, 88, 81, 1, Manual, 0.533111572265625, 0, 5.759295878479116, -0.09474166262912266, 0.007455791560628257, 0.3997103847850639, 0.01463924892927238, 4, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.100  0.000  0.000), 0.1, 0.03, -, -, 0, 20, 88, 89, 82, 1, Manual, 0.61883544921875, 0, 3.55355261660869, -0.15354922973418586, 0.0048938517002207705, 0.28281400250444355, 0.01463924892927238, 0, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (-0.100  0.000  0.000), 0.1, 0.03, -, -, 0, 20, 89, 90, 83, 1, Manual, 0.6332626342773438, 0, 5.185993659896185, -0.49098253656667684, 0.00841348279404774, 0.4133677660498602, 0.02130921273863108, 4, Phone, 0.0, 
1, 1, 3, 3, 3, 0, 0, 1, (0.100  0.000  0.000), 0.1, 0.03, -, -, 0, 20, 90, 91, 84, 1, Manual, 0.6831130981445312, 0, 4.607567962171969, -0.45410828019445265, 0.004983155444565006, 0.3879459639726124, 0.0384271727369722, 9, Phone, 0.0, 
