User Id, Group, DOF real T, DOF real R, DOF virtual T, DOF virtual R, task R DOF, task T DOF, target distance R, target width R, ID effective R, ID T, ID combined, repetition, trial, button clicks, successful clicks, Hit, hit type, MT, overshoots R, peak acceleration R, movement continuity R, error R, peak speed R, first reversal R, reversal points R, Cursor, TP, 
1, 1, 3, 3, 0, 3, 3, 0, 108, 10, 0, 0, 0, 20, 58, 59, 52, 0, Manual, 1.6030654907226562, 2, 4326.808255355734, -0.1096340740347939, 5.241587401250391, 357.57299070165647, 7.119896548777845, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 108, 10, 4.544141904865293, 0, 4.544141904865293, 20, 59, 60, 53, 1, Manual, 1.0381851196289062, 0, 6481.323308339397, -0.10468159566921822, 0.8574936656558451, 475.867961048916, 1.035681901175686, 2, Phone, 4.377005428944669, 
1, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 60, 61, 54, 1, Manual, 1.9870529174804688, 2, 7919.775192475631, -0.06836981464017092, 4.723658706918068, 467.92952520293824, 7.165722024912182, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 61, 62, 55, 1, Manual, 1.2351303100585938, 2, 5556.69315700189, -0.1888087972974831, 1.523669858003785, 627.348632790024, 5.377951440693657, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 62, 63, 55, 0, Manual, 0.967559814453125, 1, 8940.091491584677, -0.0420201212598413, 9.599397328049283, 526.9216224996027, 9.301505546770905, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 63, 64, 56, 1, Manual, 1.134979248046875, 0, 5219.99242604833, -0.2685266451726256, 2.2273650250039125, 581.0039035100548, 2.9717612682628425, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 64, 65, 57, 1, Manual, 1.4895477294921875, 3, 5594.826835337352, -0.038107043884241534, 4.644519932832775, 494.13443730223304, 5.880140890405457, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 65, 66, 58, 1, Manual, 1.368804931640625, 2, 9689.084983853278, -0.4151155928442882, 2.139464002475817, 626.3746162982795, 6.590408127292355, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 66, 67, 59, 1, Manual, 1.6864242553710938, 2, 9657.416260375392, -0.07605906659984203, 2.0392918210513225, 595.5588979947372, 8.545286184953577, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 67, 68, 60, 1, Manual, 1.210174560546875, 1, 10252.113888495185, -0.08119510365862606, 1.8509642838786369, 760.0183443678702, 3.157968780919091, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 68, 69, 61, 1, Manual, 2.1545181274414062, 2, 6646.914854843591, -0.09278096048636524, 1.1963683780857441, 723.0549234555456, 5.767915624001274, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 69, 70, 62, 1, Manual, 1.4359207153320312, 1, 6042.422699856883, -0.9473159388183705, 1.5864133146765478, 545.5929170207552, 8.773371389576939, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 70, 71, 62, 0, Manual, 1.4072113037109375, 2, 6171.144980945624, -0.06537862892163253, 5.120359258892087, 459.70618152848766, 9.01158617312118, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 71, 72, 63, 1, Manual, 1.3189468383789062, 0, 6644.26546702171, -0.16510142995997482, 1.0070541017171062, 581.3424227840876, 2.64953919624412, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 72, 73, 64, 1, Manual, 1.8539352416992188, 1, 3199.7819560328508, -0.2608052695554258, 0.783171255094398, 314.2873994013442, 9.274767283868167, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 73, 74, 65, 1, Manual, 1.3413467407226562, 1, 8430.260978441527, -0.1490853620288983, 0.849480028564425, 541.4778432113661, 9.608170066886323, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 74, 75, 66, 1, Manual, 1.90386962890625, 1, 5284.66075597249, -0.5033616101915109, 3.4078986531905837, 468.30752249443293, 11.292147370897613, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 75, 76, 67, 1, Manual, 1.7534255981445312, 1, 9752.24227549619, -0.05425186882234037, 1.020739655623666, 640.2340705779475, 5.210929145566175, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 76, 77, 68, 1, Manual, 1.5762786865234375, 1, 4823.481829854326, -0.43140191563763486, 2.8810633418881344, 413.34898533098885, 11.215862711326771, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 77, 78, 69, 1, Manual, 2.0708694458007812, 1, 7392.465845130218, -0.1239427429693538, 1.5691581802758001, 533.8890018977945, 4.771427963331999, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 132, 10, 0, 0, 0, 20, 78, 79, 70, 1, Manual, 1.3352813720703125, 2, 5282.77242786436, -0.27476448782306184, 0.6925837790013747, 503.209309424751, 4.647301618803529, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 132, 10, 4.789484820509143, 0, 4.789484820509143, 20, 79, 80, 71, 1, Manual, 1.051513671875, 1, 9552.45241581676, -0.06720037369426926, 0.9989986589082435, 597.2485554169988, 3.8426707449041824, 2, Phone, 4.554847881310762, 
1, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 80, 81, 72, 1, Manual, 1.7403488159179688, 1, 6192.802757834659, -0.025578637247602547, 0.1769865915054711, 442.8588416089405, 6.0265905748383695, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 81, 82, 73, 1, Manual, 1.0515594482421875, 1, 7539.065946359669, -0.28225728220074947, 1.8854418094076004, 633.2501481030957, 4.303547237886916, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 82, 83, 74, 1, Manual, 1.3355712890625, 1, 9427.058987422528, -0.05469151637227497, 1.1759312136755091, 561.4345538886812, 2.0616054748404706, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 83, 84, 75, 1, Manual, 1.2019119262695312, 1, 5544.854432729197, -0.21086310458650728, 0.9068609833256105, 596.2072588966058, 1.6076823102110898, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 84, 85, 76, 1, Manual, 1.1684951782226562, 2, 8450.515227919397, -0.09808391786265218, 3.0653189444245026, 646.3043589648627, 5.513097472600316, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 85, 86, 77, 1, Manual, 1.1551132202148438, 1, 5508.286008980227, -0.2932634734237408, 1.2430641611859885, 648.7620000189498, 2.4689825073844913, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 86, 87, 78, 1, Manual, 1.7198867797851562, 1, 6552.7831749898, -0.07875427656897613, 0.7783008078885606, 513.9204673222554, 4.38622666820819, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 87, 88, 79, 1, Manual, 1.6028594970703125, 1, 12358.964430806922, -0.03232199285255609, 1.5873678592473346, 740.8646137100687, 3.0740451837706493, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 88, 89, 80, 1, Manual, 1.5191879272460938, 2, 6614.634977365716, -0.07045507496884323, 2.072668083728336, 582.972437590047, 5.046150816096572, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 89, 90, 81, 1, Manual, 1.0351409912109375, 1, 6988.600514063179, -0.04830398724498344, 0.7713449491884251, 713.1878050044485, 3.6031280237280368, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 90, 91, 82, 1, Manual, 1.1684112548828125, 2, 5736.415078400466, -0.40867126700984846, 4.242034783058819, 594.18596628011, 6.492025180096945, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 91, 92, 83, 1, Manual, 1.151641845703125, 1, 5973.219970752742, -0.13240301298111887, 1.1027230139358357, 550.8999586064627, 4.490089690670172, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 92, 93, 84, 1, Manual, 1.2015533447265625, 1, 7414.836118450163, -0.09511943336145565, 3.5458050888863166, 631.6891545064848, 4.969245800170556, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 93, 94, 85, 1, Manual, 1.06829833984375, 1, 7288.219444267323, -0.15491213901574113, 2.334647132865771, 787.3482149734552, 2.6915908751411215, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 94, 95, 86, 1, Manual, 1.640380859375, 1, 5423.533651357901, -0.09948949556874621, 1.708941551480862, 583.6218347047718, 9.503454606925327, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 95, 96, 87, 1, Manual, 1.1014556884765625, 1, 7801.419663609105, -0.12616876570250102, 0.9680818868207919, 779.0539491889672, 3.023308765745816, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 96, 97, 88, 1, Manual, 1.4028167724609375, 1, 7745.027555986256, -0.09406544953715397, 1.5941171132256322, 683.0033028792931, 8.699296642540677, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 97, 98, 89, 1, Manual, 1.2691192626953125, 1, 7357.150388717835, -0.2656773846672169, 2.4551246702658136, 701.8522283226241, 5.543757799908732, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 156, 10, 0, 0, 0, 20, 98, 99, 90, 1, Manual, 1.322601318359375, 2, 9344.131052891973, -0.16503385685531125, 1.5092813287335427, 796.6222799638645, 2.862929061700545, 2, Phone, 0.0, 
1, 1, 3, 3, 0, 3, 3, 0, 156, 10, 5.164721922574329, 0, 5.164721922574329, 20, 99, 100, 91, 1, Manual, 1.08477783203125, 1, 10362.172276232237, -0.03138833288771381, 2.098159724522467, 686.1585314928815, 3.538846728800656, 2, Phone, 4.761087266047252, 
